Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
49	44435.55	22906.598	54862.62	-6783.2266	154.0	21883.148	6211.231	37935.438	5960.9785	50000	2.3841857e-09	61661960.0	-0.014119036	-20044144.0	0.5588647	0.015325148	0.132	18.0	5800.812339067459
50	29414.879	31810.414	59149.355	-9077.226	127.42857	21093.863	8559.109	51377.33	3617.6497	51000	3.8027764e-08	92758410.0	-0.019920977	-27239028.0	0.52566016	0.015458667	0.075	48.0	5928.783539533615
51	23723.107	31845.412	58216.312	-9641.59	123.625	15200.413	9841.174	45089.453	-8494.465	52000	2.861023e-09	112740680.0	-0.025411326	-25749872.0	0.59351116	0.009696028	0.171	79.0	6035.815460681915
52	45321.22	23887.307	57489.457	-8011.7163	156.0	17416.377	11918.077	54197.76	-21971.035	53000	3.4332274e-08	85717440.0	-0.02897385	-37161670.0	0.5379869	0.015180216	0.145	64.0	6153.351791858673
53	57425.504	1338.693	58988.234	55204.95	162.0	22959.988	9298.416	50454.832	4571.4146	54000	1.9073487e-09	29289598.0	-0.009750737	-15969066.0	0.47638428	0.019374814	0.132	6.0	6268.928894996643
54	46505.25	23901.385	59611.836	-6704.8545	159.66667	23984.668	7136.478	45369.707	5800.4766	55000	2.3961068e-08	65456450.0	-0.02354159	-27010884.0	0.5364859	0.0031054907	0.082	79.0	6377.012043476105
55	44970.98	23431.62	59916.844	-7195.648	160.66667	20535.281	6876.66	46092.637	4887.2896	56000	-6.2584875e-09	73122390.0	-0.007971891	-30545692.0	0.5261373	0.01597366	0.117	5.0	6481.9921753406525
56	55191.176	1085.7228	56546.973	53709.176	177.8	22529.342	8273.617	44997.555	-603.27136	57000	3.8146974e-09	35674410.0	-0.0047646505	-21764740.0	0.50736576	0.020116173	0.218	4.0	6587.716842651367
57	28389.291	29071.676	58046.1	-8117.094	141.0	20903.66	6852.2603	47823.457	10320.181	58000	-2.503395e-09	185821070.0	-0.0036494522	-50131536.0	0.49435848	0.019597638	0.264	2.0	6698.672849655151
58	56883.613	3813.967	65151.406	53963.555	155.83333	18131.38	8883.075	48396.438	-2326.8704	59000	-7.629395e-09	86895560.0	-0.015650466	-70004430.0	0.49297392	0.01793747	0.161	12.0	6815.993804931641
59	45135.344	23406.982	56998.79	-7168.905	151.66667	25636.184	7088.1895	44458.188	13090.307	60000	-3.7670137e-08	72384540.0	-0.01167053	-36755660.0	0.52711695	0.01788131	0.143	9.0	6921.869704961777
60	56117.09	1546.0599	57862.023	53532.098	155.66667	21866.74	7540.374	41346.715	3113.026	61000	-8.8214875e-09	27986146.0	-0.011819531	-16829728.0	0.40121815	0.018406404	0.158	6.0	7044.203145980835
61	46905.312	20744.914	57496.293	-3832.129	141.71428	24966.488	6334.472	40378.332	12129.683	62000	-2.2888184e-08	38684884.0	-0.029156536	-10270676.0	0.3525445	0.008973376	0.097	79.0	7157.762563705444
62	47416.434	24418.84	64329.01	-6674.6177	142.33333	23132.855	7564.574	44181.97	11878.062	63000	-1.5735626e-08	44742844.0	-0.012867389	-4572760.0	0.37560594	0.01523469	0.074	31.0	7268.87778377533
63	56645.094	2010.4406	60372.75	53502.438	160.16667	25689.977	8172.5273	44283.34	11073.769	64000	-4.2915342e-09	17071990.0	-0.010233342	-6876018.0	0.35916004	0.015378927	0.098	16.0	7387.744938611984
64	46881.16	21895.164	57567.805	-6664.1235	139.14285	25204.436	6857.258	42344.582	13003.662	65000	-5.722046e-09	37055184.0	-0.016632428	-6431540.0	0.3851062	0.015473369	0.087	59.0	7490.489016294479
65	55159.49	1064.1758	57085.613	53586.016	159.16667	22885.686	6590.9897	39828.105	12846.217	66000	-6.6757204e-09	17646858.0	-0.017019672	-6729440.0	0.42862707	0.0174171	0.105	21.0	7602.990389585495
66	55283.113	759.28546	56111.902	54270.457	162.83333	24975.934	7106.655	41850.63	10928.953	67000	-6.6757204e-09	17260080.0	-0.0073380396	-4070428.0	0.32878253	0.017674958	0.183	5.0	7711.802661418915
67	47226.105	22133.316	59076.184	-6858.171	132.85715	23588.203	5627.712	39962.406	12647.156	68000	6.6757204e-09	50642396.0	-0.0028276478	-12112740.0	0.37728027	0.017674567	0.121	4.0	7818.12596654892
68	49478.727	23188.316	66072.29	-6445.756	139.57143	24884.893	6148.0806	40196.16	9405.08	69000	2.861023e-09	41091508.0	-0.016936759	-4984804.0	0.32284245	0.010992423	0.099	79.0	7925.288005113602
69	40653.1	27025.162	61823.11	-6789.7817	138.28572	25050.713	7076.6865	42896.574	10991.643	70000	-1.1324882e-08	169831760.0	-0.021865627	-61426584.0	0.36777914	0.0053202203	0.085	79.0	8040.302161693573
70	58584.098	2877.654	62025.727	53211.324	162.66667	20014.705	9499.938	42688.74	-11745.641	71000	1.0967255e-08	102110450.0	-0.013225836	-90230050.0	0.38935167	0.014431107	0.085	6.0	8142.982388496399
71	54173.168	992.73615	54991.44	52287.004	162.6	24149.207	4812.311	37850.332	15255.114	72000	3.1232833e-08	36798056.0	-0.0068567693	-18133656.0	0.41405287	0.014203607	0.119	3.0	8252.66751408577
72	55483.72	1055.7163	57351.66	54272.44	163.0	22743.004	6432.6895	45436.1	12831.452	73000	3.0994414e-08	16570909.0	-0.006161766	-5696707.0	0.3570976	0.016095418	0.091	6.0	8362.841099500656
73	56704.875	1325.9135	59003.863	54547.14	159.83333	23987.027	6991.9053	45006.723	8385.11	74000	1.3589859e-08	12655584.0	-0.01492412	-2647294.0	0.32681426	0.015192445	0.079	53.0	8474.24227309227
74	58345.92	3925.2026	66238.336	55245.926	152.0	25556.389	6273.678	44274.098	15979.551	75000	1.0490417e-08	12823509.0	-0.023592742	-3443253.0	0.33232692	0.0111701535	0.074	79.0	8591.599881887436
75	58196.95	2765.651	62909.707	55489.863	153.83333	26222.225	6250.465	41290.953	6985.0527	76000	-1.1444092e-08	11904043.0	-0.016782597	-3171416.0	0.30544478	0.0034528428	0.061	79.0	8704.379940748215
76	57726.33	3010.924	63935.63	54818.176	150.66667	26002.879	6277.415	42080.33	15865.8545	77000	-1.1920929e-09	11037447.0	-0.016747218	-1693764.0	0.28029987	0.015117882	0.109	79.0	8812.146951675415
77	57290.418	4029.7712	62895.28	53508.617	150.66667	25609.92	5813.288	41844.227	11943.503	78000	2.7418137e-09	17177866.0	-0.008039267	-3131570.0	0.30141455	0.020543838	0.079	9.0	8928.609025001526
78	59423.504	2767.5913	62943.324	55607.168	146.83333	26342.318	6102.1294	42473.17	17162.834	79000	-3.3378602e-09	9575175.0	-0.019969402	-3214806.0	0.2925907	0.011952299	0.072	79.0	9038.074452638626
79	57039.652	2465.643	61848.008	54445.613	151.33333	26951.832	6212.8413	41307.37	11729.802	80000	1.2874604e-08	10976137.0	-0.024031557	-4488924.0	0.30591664	0.006130912	0.108	79.0	9148.677949666977
80	50018.785	23204.93	63416.133	-6626.5884	130.28572	25909.389	5800.6675	42232.188	17091.055	81000	-8.34465e-09	41902532.0	-0.014052028	-12064146.0	0.27885658	0.015787419	0.084	50.0	9256.916066169739
81	47469.88	22675.027	59362.293	-7846.0938	130.57143	25778.871	5445.3555	41973.312	13217.144	82000	8.106232e-09	36526130.0	-0.0033798981	-4524424.0	0.2872823	0.020844154	0.094	3.0	9368.82409787178
82	57149.816	3647.5554	64731.145	54386.023	157.66667	25375.713	6631.5664	45096.453	9846.078	83000	-9.298325e-09	16772180.0	-0.009215437	-6318971.0	0.26352912	0.018276302	0.061	14.0	9484.051295042038
83	48867.508	18293.139	58210.94	4117.734	129.57143	24745.77	6136.276	43046.81	12676.154	84000	-1.001358e-08	43144200.0	-0.018435027	-12342174.0	0.26141283	0.0132348	0.088	79.0	9593.470529556274
84	57150.594	1725.9873	60529.438	55702.312	145.0	26155.568	6991.2056	43305.223	-5917.88	85000	1.3351441e-08	9203339.0	-0.014876833	-4748084.5	0.29252267	0.007275315	0.081	79.0	9711.413707494736
